cruise_id,date_gmt,dec_lat,dec_lon,station_id
WS15103,4/13/15,25.6398,-80.122,1
WS15103,4/13/15,25.6434,-80.0997,2
WS15103,4/13/15,25.6453,-80.0853,3
WS15103,4/13/15,25.6453,-80.0853,3
WS15103,4/13/15,25.6453,-80.0853,3
WS15103,4/13/15,25.3335,-80.2242,EK_IN
WS15103,4/13/15,25.3129,-80.1943,EK_MID
WS15103,4/13/15,25.1096,-80.3783,4
WS15103,4/13/15,25.0957,-80.3599,5
WS15103,4/13/15,25.0796,-80.3338,5.5
WS15103,4/13/15,25.0656,-80.3146,6
WS15103,4/13/15,25.0481,-80.2862,6.5
WS15103,4/13/15,25.005,-80.3789,MR
WS15103,4/13/15,25.005,-80.3789,MR
WS15103,4/13/15,24.8982,-80.5303,UK_OFF
WS15103,4/13/15,24.9206,-80.5473,UK_MID
WS15103,4/13/15,24.94,-80.5703,UK_IN
WS15103,4/13/15,24.8206,-80.7538,7
WS15103,4/13/15,24.7914,-80.7414,8
WS15103,4/13/15,24.7624,-80.7242,9
WS15103,4/13/15,24.7624,-80.7242,9
WS15103,4/13/15,24.7171,-80.6887,9.5
WS15103,4/13/15,24.7171,-80.6887,9.5
WS15103,4/13/15,24.7171,-80.6887,9.5
WS15103,4/13/15,24.7171,-80.6887,9.5
WS15103,4/13/15,24.7171,-80.6887,9.5
WS15103,4/13/15,24.783,-80.8633,10
WS15103,4/13/15,24.7533,-80.8459,11
WS15103,4/14/15,24.7115,-80.8301,12
WS15103,4/14/15,24.7115,-80.8301,12
WS15103,4/14/15,24.7016,-81.0304,13
WS15103,4/14/15,24.6753,-81.0235,14
WS15103,4/14/15,24.6436,-81.016,15
WS15103,4/14/15,24.5918,-80.9919,15.5
WS15103,4/14/15,24.6763,-81.2064,16
WS15103,4/14/15,24.6386,-81.1943,17
WS15103,4/14/15,24.5928,-81.421,19
WS15103,4/14/15,24.5731,-81.4187,20
WS15103,4/14/15,24.5372,-81.4183,21/LK
WS15103,4/14/15,24.5372,-81.4183,21/LK
WS15103,4/14/15,24.4832,-81.3903,21.5
WS15103,4/14/15,24.4759,-81.7167,WS
WS15103,4/14/15,24.4759,-81.7167,WS
WS15103,4/14/15,24.3966,-81.8301,22.5
WS15103,4/14/15,24.4551,-81.8284,22
WS15103,4/14/15,24.4888,-81.8286,23
WS15103,4/14/15,24.5325,-81.8119,24
WS15103,4/14/15,25.4042,-82.2117,30
WS15103,4/14/15,25.4042,-82.2117,30
WS15103,4/14/15,25.5778,-82.0784,30.5
WS15103,4/15/15,25.744,-81.9451,31
WS15103,4/15/15,25.8734,-81.8331,32
WS15103,4/15/15,25.9138,-81.8003,33
WS15103,4/15/15,25.9497,-81.7669,34
WS15103,4/15/15,25.656,-81.7207,42
WS15103,4/15/15,25.7342,-81.577,41
WS15103,4/15/15,25.7581,-81.5228,40
WS15103,4/15/15,25.583,-81.471,45
WS15103,4/15/15,25.5837,-81.4049,46
WS15103,4/15/15,25.5838,-81.3678,47
WS15103,4/15/15,25.5834,-81.3284,48
WS15103,4/15/15,25.4514,-81.3505,50
WS15103,4/15/15,25.4534,-81.3059,51
WS15103,4/15/15,25.4533,-81.2564,52
WS15103,4/15/15,25.4536,-81.2246,53
WS15103,4/15/15,25.3416,-81.1544,54
WS15103,4/15/15,25.3501,-81.1934,55
WS15103,4/15/15,25.351,-81.2283,56
WS15103,4/15/15,25.3513,-81.2664,57
WS15103,4/15/15,25.3519,-81.3374,57.1
WS15103,4/15/15,25.3517,-81.4918,57.2
WS15103,4/15/15,25.3513,-81.6534,57.3
WS15103,4/15/15,25.1674,-81.6558,58
WS15103,4/15/15,25.1674,-81.6558,58
WS15103,4/15/15,25.1684,-81.4946,59
WS15103,4/15/15,25.1665,-81.3334,60
WS15103,4/15/15,25.1665,-81.2738,61
WS15103,4/15/15,25.1671,-81.2323,62
WS15103,4/15/15,25.1653,-81.1982,63
WS15103,4/15/15,25.1649,-81.1567,64
WS15103,4/15/15,25.1012,-81.0931,65
WS15103,4/16/15,25.0662,-81.1076,66
WS15103,4/16/15,25.0294,-81.1274,67
WS15103,4/16/15,24.9293,-81.1683,68
WS15103,4/16/15,24.9299,-81.094,69
WS15103,4/16/15,24.9304,-81.0225,70
WS15103,4/16/15,25.3491,-81.6517,57.3b
WS15103,4/16/15,25.3491,-81.6517,57.3b
WS15103,4/16/15,25.3515,-81.4885,57.2b
WS15103,4/16/15,25.3517,-81.3361,57.1b
WS15103,4/16/15,25.3523,-81.2634,57b
WS15103,4/16/15,25.3508,-81.2254,56b
WS15103,4/16/15,25.3506,-81.1902,55b
WS15103,4/16/15,25.3449,-81.1518,54b
WS15103,4/17/15,25.2941,-80.1633,EK_OFF
WS15148,6/1/15,25.6447,-80.1244,1
WS15148,6/1/15,25.6417,-80.1038,2
WS15148,6/1/15,25.6437,-80.0803,3
WS15148,6/1/15,25.3353,-80.2253,EK_IN
WS15148,6/1/15,25.3117,-80.1913,EK_MID
WS15148,6/1/15,25.2904,-80.1615,EK OFF
WS15148,6/1/15,25.1073,-80.381,4
WS15148,6/1/15,25.0931,-80.3525,5
WS15148,6/1/15,25.0804,-80.3309,5.5
WS15148,6/1/15,25.0645,-80.3127,6
WS15148,6/1/15,25.0481,-80.2871,6.5
WS15148,6/1/15,25.0046,-80.3782,MR
WS15148,6/1/15,25.0046,-80.3782,MR
WS15148,6/1/15,24.8981,-80.5311,UK_OFF
WS15148,6/1/15,24.9209,-80.5465,UK_MID
WS15148,6/1/15,24.9352,-80.5652,UK_IN
WS15148,6/1/15,24.8159,-80.7549,7
WS15148,6/1/15,24.7912,-80.7409,8
WS15148,6/2/15,24.7619,-80.724,9
WS15148,6/2/15,24.7619,-80.724,9
WS15148,6/2/15,24.717,-80.689,9.5
WS15148,6/2/15,24.717,-80.689,9.5
WS15148,6/2/15,24.717,-80.689,9.5
WS15148,6/2/15,24.7129,-80.8332,12
WS15148,6/2/15,24.7129,-80.8332,12
WS15148,6/2/15,24.7535,-80.8464,11
WS15148,6/2/15,24.7848,-80.8672,10
WS15148,6/2/15,24.7014,-81.0299,13
WS15148,6/2/15,24.675,-81.0232,14
WS15148,6/2/15,24.6431,-81.0171,15
WS15148,6/2/15,24.592,-80.9913,15.5
WS15148,6/2/15,24.5983,-81.1848,18
WS15148,6/2/15,24.5983,-81.1848,18
WS15148,6/2/15,24.6403,-81.1951,17
WS15148,6/2/15,24.6741,-81.206,16
WS15148,6/2/15,24.6091,-81.4199,19
WS15148,6/2/15,24.5729,-81.4184,20
WS15148,6/2/15,24.5364,-81.4159,21/LK
WS15148,6/2/15,24.5364,-81.4159,21/LK
WS15148,6/2/15,24.4831,-81.3914,21.5
WS15148,6/2/15,24.4766,-81.7127,WS
WS15148,6/2/15,24.4766,-81.7127,WS
WS15148,6/2/15,24.3964,-81.829,22.5
WS15148,6/2/15,24.4571,-81.8285,22
WS15148,6/2/15,24.4874,-81.8245,23
WS15148,6/2/15,24.537,-81.8289,24
WS15148,6/2/15,25.4057,-82.2113,30
WS15148,6/2/15,25.4057,-82.2113,30
WS15148,6/3/15,25.5721,-82.0731,30.5
WS15148,6/3/15,25.7419,-81.9417,31
WS15148,6/3/15,25.7419,-81.9417,31
WS15148,6/3/15,25.8729,-81.8335,32
WS15148,6/3/15,25.912,-81.7994,33
WS15148,6/3/15,25.9498,-81.7671,34
WS15148,6/3/15,25.6555,-81.719,42
WS15148,6/3/15,25.7342,-81.5751,41
WS15148,6/3/15,25.7578,-81.5233,40
WS15148,6/3/15,25.7804,-81.486,39
WS15148,6/3/15,25.5816,-81.4719,45
WS15148,6/3/15,25.5833,-81.4079,46
WS15148,6/3/15,25.5831,-81.3656,47
WS15148,6/3/15,25.5836,-81.3288,48
WS15148,6/3/15,25.5818,-81.2967,49
WS15148,6/3/15,25.4522,-81.35,50
WS15148,6/3/15,25.4527,-81.3085,51
WS15148,6/3/15,25.4537,-81.2594,52
WS15148,6/3/15,25.4538,-81.2288,53
WS15148,6/3/15,25.3414,-81.1559,54
WS15148,6/3/15,25.3514,-81.1949,55
WS15148,6/3/15,25.3501,-81.2291,56
WS15148,6/3/15,25.3517,-81.2648,57
WS15148,6/3/15,25.3522,-81.3406,57.1
WS15148,6/3/15,25.3502,-81.4908,57.2
WS15148,6/3/15,25.3518,-81.6554,57.3
WS15148,6/3/15,25.1652,-81.654,58
WS15148,6/3/15,25.1669,-81.4882,59
WS15148,6/4/15,25.1667,-81.334,60
WS15148,6/4/15,25.1674,-81.2742,61
WS15148,6/4/15,25.1669,-81.2355,62
WS15148,6/4/15,24.93,-81.1653,68
WS15148,6/4/15,24.9299,-81.0949,69
WS15148,6/4/15,24.9306,-81.0259,70
WS15148,6/4/15,25.0312,-81.1274,67
WS15148,6/4/15,25.0684,-81.1082,66
WS15148,6/4/15,25.1015,-81.0926,65
WS15148,6/4/15,25.1668,-81.1563,64
WS15148,6/4/15,25.1673,-81.2012,63
WS15148,6/4/15,25.3436,-81.1524,54b
WS15148,6/4/15,25.3511,-81.3511,55b
WS15148,6/4/15,25.351,-81.2264,56b
WS15148,6/4/15,25.352,-81.2661,57b
WS15148,6/4/15,25.3515,-81.3367,57.1b
WS15148,6/4/15,25.3518,-81.4905,57.2b
WS15208,7/27/15,25.6448,-80.1247,1
WS15208,7/27/15,25.6407,-80.104,2
WS15208,7/27/15,25.645,-80.0805,3
WS15208,7/27/15,25.3352,-80.2224,EK_IN
WS15208,7/27/15,25.3145,-80.1938,EK_MID
WS15208,7/27/15,25.2947,-80.1631,EK OFF
WS15208,7/27/15,25.1076,-80.3803,4
WS15208,7/27/15,25.0957,-80.3526,5
WS15208,7/27/15,25.0796,-80.3323,5.5
WS15208,7/27/15,25.0643,-80.3153,6
WS15208,7/27/15,25.0643,-80.3153,6
WS15208,7/27/15,25.0484,-80.2865,6.5
WS15208,7/27/15,25.0484,-80.2865,6.5
WS15208,7/27/15,25.0064,-80.3797,MR
WS15208,7/27/15,25.0064,-80.3797,MR
WS15208,7/27/15,24.8982,-80.5302,UK_OFF
WS15208,7/27/15,24.9207,-80.5126,UK_MID
WS15208,7/27/15,24.9354,-80.5642,UK_IN
WS15208,7/28/15,24.8158,-80.7535,7
WS15208,7/28/15,24.792,-80.7415,8
WS15208,7/28/15,24.7612,-80.722,9
WS15208,7/28/15,24.7612,-80.722,9
WS15208,7/28/15,24.7612,-80.722,9
WS15208,7/28/15,24.7612,-80.722,9
WS15208,7/28/15,24.7152,-80.6888,9.5
WS15208,7/28/15,24.7152,-80.6888,9.5
WS15208,7/28/15,24.7152,-80.6888,9.5
WS15208,7/28/15,24.7152,-80.6888,9.5
WS15208,7/28/15,24.7152,-80.6888,9.5
WS15208,7/28/15,24.6634,-80.6576,9.6
WS15208,7/28/15,24.6634,-80.6576,9.6
WS15208,7/28/15,24.6634,-80.6576,9.6
WS15208,7/28/15,24.6634,-80.6576,9.6
WS15208,7/28/15,24.6634,-80.6576,9.6
WS15208,7/28/15,24.583,-80.6103,9.7
WS15208,7/28/15,24.583,-80.6103,9.7
WS15208,7/28/15,24.583,-80.6103,9.7
WS15208,7/28/15,24.583,-80.6103,9.7
WS15208,7/28/15,24.583,-80.6103,9.7
WS15208,7/28/15,24.4665,-80.526,9.8
WS15208,7/28/15,24.4665,-80.526,9.8
WS15208,7/28/15,24.4665,-80.526,9.8
WS15208,7/28/15,24.4665,-80.526,9.8
WS15208,7/28/15,24.7155,-80.8334,12
WS15208,7/28/15,24.7155,-80.8334,12
WS15208,7/28/15,24.7155,-80.8334,12
WS15208,7/28/15,24.7535,-80.8466,11
WS15208,7/28/15,24.7887,-80.8619,10
WS15208,7/28/15,24.7017,-81.0284,13
WS15208,7/28/15,24.6753,-81.0236,14
WS15208,7/28/15,24.6419,-81.0167,15
WS15208,7/28/15,24.6419,-81.0167,15
WS15208,7/28/15,24.5928,-80.9903,15.5
WS15208,7/28/15,24.5928,-80.9903,15.5
WS15208,7/28/15,24.5928,-80.9903,15.5
WS15208,7/28/15,24.6689,-81.2017,16
WS15208,7/28/15,24.6328,-81.1927,17
WS15208,7/28/15,24.596,-81.1844,18
WS15208,7/28/15,24.596,-81.1844,18
WS15208,7/28/15,24.6063,-81.422,19
WS15208,7/28/15,24.5754,-81.4186,20
WS15208,7/28/15,24.5385,-81.4127,21/LK
WS15208,7/28/15,24.5385,-81.4127,21/LK
WS15208,7/28/15,24.4843,-81.3868,21.5
WS15208,7/28/15,24.4843,-81.3868,21.5
WS15208,7/28/15,24.4843,-81.3868,21.5
WS15208,7/28/15,24.4843,-81.3868,21.5
WS15208,7/28/15,24.4748,-81.709,WS
WS15208,7/28/15,24.4748,-81.709,WS
WS15208,7/28/15,24.4557,-81.8292,22
WS15208,7/29/15,24.4557,-81.8292,22
WS15208,7/29/15,24.4876,-81.8287,23
WS15208,7/29/15,24.5381,-81.8277,24
WS15208,7/29/15,25.4052,-82.2064,30
WS15208,7/29/15,25.4052,-82.2064,30
WS15208,7/29/15,25.5691,-82.0768,30.5
WS15208,7/29/15,25.7455,-81.9388,31
WS15208,7/29/15,25.8747,-81.8315,32
WS15208,7/29/15,25.9125,-81.7961,33
WS15208,7/29/15,25.9125,-81.7961,33
WS15208,7/29/15,25.9503,-81.7676,34
WS15208,7/29/15,25.3388,-81.1597,54
WS15208,7/29/15,25.3503,-81.1946,55
WS15208,7/29/15,25.35,-81.229,56
WS15208,7/29/15,25.3515,-81.267,57
WS15208,7/29/15,25.3519,-81.3376,57.1
WS15208,7/30/15,25.3518,-81.4913,57.2
WS15208,7/30/15,25.3518,-81.4913,57.2
WS15208,7/30/15,25.3516,-81.654,57.3
WS15208,7/30/15,25.3516,-81.654,57.3
WS15208,7/30/15,25.6549,-81.6549,42
WS15208,7/30/15,25.7345,-81.5747,41
WS15208,7/30/15,25.7581,-81.523,40
WS15208,7/30/15,25.7836,-81.482,39
WS15208,7/30/15,25.5831,-81.4698,45
WS15208,7/30/15,25.5837,-81.4076,46
WS15208,7/30/15,25.5836,-81.3656,47
WS15208,7/30/15,25.5835,-81.3295,48
WS15208,7/30/15,25.5833,-81.2908,49
WS15208,7/30/15,25.4514,-81.3486,50
WS15208,7/30/15,25.4535,-81.3051,51
WS15208,7/30/15,25.4534,-81.2595,52
WS15208,7/30/15,25.4534,-81.2249,53
WS15208,7/30/15,25.3398,-81.1583,54b
WS15208,7/30/15,25.3503,-81.1934,55b
WS15208,7/30/15,25.3497,-81.2274,56b
WS15208,7/30/15,25.3519,-81.2651,57b
WS15208,7/30/15,25.3519,-81.3366,57.1b
WS15208,7/30/15,25.3526,-81.4905,57.2b
WS15208,7/30/15,25.3526,-81.4905,57.2b
WS15208,7/30/15,25.3515,-81.6551,57.3b
WS15208,7/30/15,25.3515,-81.6551,57.3b
WS15208,7/30/15,25.1666,-81.6546,58
WS15208,7/30/15,25.1666,-81.6546,58
WS15208,7/30/15,25.1674,-81.4893,59
WS15208,7/30/15,25.1674,-81.4893,59
WS15208,7/31/15,25.1668,-81.3347,60
WS15208,7/31/15,25.1668,-81.3347,60
WS15208,7/31/15,25.1674,-81.2734,61
WS15208,7/31/15,25.1666,-81.2345,62
WS15208,7/31/15,25.1674,-81.198,63
WS15208,7/31/15,25.1657,-81.1572,64
WS15208,7/31/15,25.1011,-81.0925,65
WS15208,7/31/15,25.0682,-81.1086,66
WS15208,7/31/15,25.0304,-81.1268,67
WS15208,7/31/15,24.9291,-81.0261,70
WS15208,7/31/15,24.9304,-81.0947,69
WS15208,7/31/15,24.9297,-81.1691,68
WS15264,9/21/15,25.6445,-80.1271,1
WS15264,9/21/15,25.642,-80.1029,2
WS15264,9/21/15,25.6454,-80.0797,3
WS15264,9/21/15,25.334,-80.2235,EK_IN
WS15264,9/21/15,25.3139,-80.1933,EK_MID
WS15264,9/21/15,25.2941,-80.1617,EK_OFF
WS15264,9/21/15,25.1082,-80.3803,4
WS15264,9/21/15,25.0935,-80.354,5
WS15264,9/21/15,25.0795,-80.3343,5.5
WS15264,9/21/15,25.0643,-80.3153,6
WS15264,9/21/15,25.0486,-80.2856,6.5
WS15264,9/21/15,25.0006,-80.3818,MR
WS15264,9/21/15,25.0006,-80.3818,MR
WS15264,9/21/15,24.8982,-80.5309,UK_OFF
WS15264,9/21/15,24.9209,-80.5463,UK_MID
WS15264,9/21/15,24.9383,-80.5696,UK_IN
WS15264,9/22/15,24.8186,-80.7531,7
WS15264,9/22/15,24.7903,-80.7409,8
WS15264,9/22/15,24.7604,-80.7172,9
WS15264,9/22/15,24.7604,-80.7172,9
WS15264,9/22/15,24.7144,-80.6873,9.5
WS15264,9/22/15,24.7144,-80.6873,9.5
WS15264,9/22/15,24.7144,-80.6873,9.5
WS15264,9/22/15,24.7144,-80.6873,9.5
WS15264,9/22/15,24.7131,-80.8326,12
WS15264,9/22/15,24.7297,-80.8326,12
WS15264,9/22/15,24.7464,-80.8326,12
WS15264,9/22/15,24.7528,-80.8466,11
WS15264,9/22/15,24.7883,-80.8609,10
WS15264,9/22/15,24.702,-81.0304,13
WS15264,9/22/15,24.6759,-81.0232,14
WS15264,9/22/15,24.6436,-81.0013,15
WS15264,9/22/15,24.5924,-80.9913,15.5
WS15264,9/22/15,24.6029,-81.182,18
WS15264,9/22/15,24.6029,-81.182,18
WS15264,9/22/15,24.6346,-81.1932,17
WS15264,9/22/15,24.6733,-81.2033,16
WS15264,9/22/15,24.6095,-81.4209,19
WS15264,9/22/15,24.5734,-81.4182,20
WS15264,9/22/15,24.5364,-81.413,21
WS15264,9/22/15,24.5364,-81.413,21
WS15264,9/22/15,24.5364,-81.413,21
WS15264,9/22/15,24.4836,-81.3906,21.5
WS15264,9/22/15,24.4775,-81.7178,WS
WS15264,9/22/15,24.4775,-81.7178,WS
WS15264,9/22/15,24.3965,-81.8284,22.5
WS15264,9/22/15,24.4557,-81.8282,22
WS15264,9/22/15,24.4865,-81.8283,23
WS15264,9/22/15,24.5363,-81.8285,24
WS15264,9/22/15,24.7477,-81.9474,BK1
WS15264,9/22/15,24.7477,-81.9474,BK1
WS15264,9/22/15,25.3999,-82.213,30
WS15264,9/22/15,25.3999,-82.213,30
WS15264,9/23/15,25.5705,-82.0735,30.5
WS15264,9/23/15,25.7424,-81.9428,31
WS15264,9/23/15,25.7424,-81.9428,31
WS15264,9/23/15,25.8734,-81.8334,32
WS15264,9/23/15,25.9121,-81.8004,33
WS15264,9/23/15,25.9121,-81.8004,33
WS15264,9/23/15,25.9498,-81.7667,34
WS15264,9/23/15,25.6556,-81.7686,42
WS15264,9/23/15,25.7335,-81.575,41
WS15264,9/23/15,25.7581,-81.5231,40
WS15264,9/23/15,25.7828,-81.4826,39
WS15264,9/23/15,25.5822,-81.4865,45
WS15264,9/23/15,25.5828,-81.4094,46
WS15264,9/23/15,25.5834,-81.3632,47
WS15264,9/23/15,25.5833,-81.329,48
WS15264,9/23/15,25.5828,-81.2901,49
WS15264,9/23/15,25.4516,-81.3481,50
WS15264,9/23/15,25.4533,-81.3077,51
WS15264,9/23/15,25.4533,-81.2603,52
WS15264,9/23/15,25.4533,-81.2264,53
WS15264,9/23/15,25.3451,-81.1518,54
WS15264,9/23/15,25.3499,-81.1995,55
WS15264,9/23/15,25.3499,-81.2291,56
WS15264,9/23/15,25.3517,-81.2665,57
WS15264,9/23/15,25.3519,-81.3364,57.1
WS15264,9/23/15,25.3529,-81.4952,57.2
WS15264,9/23/15,25.3512,-81.6543,57.3
WS15264,9/23/15,25.1646,-81.6531,58
WS15264,9/24/15,25.167,-81.4886,59
WS15264,9/24/15,25.1667,-81.3326,60
WS15264,9/24/15,25.1668,-81.2745,61
WS15264,9/24/15,25.1666,-81.2356,62
WS15264,9/24/15,25.1662,-81.1993,63
WS15264,9/24/15,25.1507,-81.1554,64
WS15264,9/24/15,25.1014,-81.092,65
WS15264,9/24/15,25.0686,-81.1083,66
WS15264,9/24/15,25.0296,-81.1265,67
WS15264,9/24/15,24.9306,-81.0243,70
WS15264,9/24/15,24.9302,-81.0846,69
WS15264,9/24/15,24.9299,-81.1676,68
WS15264,9/24/15,25.3379,-81.1563,54b
WS15264,9/24/15,25.3515,-81.1962,55b
WS15264,9/24/15,25.35,-81.2285,56b
WS15264,9/24/15,25.3516,-81.2659,57b
WS15264,9/24/15,25.3515,-81.3363,57.1b
WS15264,9/24/15,25.3519,-81.4875,57.2b
WS15264,9/24/15,25.3516,-81.6556,57.3b
WS15320,11/16/15,25.6443,-80.1261,1
WS15320,11/16/15,25.6399,-80.1051,2
WS15320,11/16/15,25.3344,-80.2243,EK_IN
WS15320,11/16/15,25.3142,-80.1925,EK_MID
WS15320,11/16/15,25.2959,-80.1645,EK_OFF
WS15320,11/16/15,25.1052,-80.3768,4
WS15320,11/16/15,25.093,-80.3532,5
WS15320,11/16/15,25.0785,-80.3341,5.5
WS15320,11/16/15,25.0645,-80.314,6
WS15320,11/16/15,25.0484,-80.2864,6.5
WS15320,11/16/15,25.0064,-80.3805,MR
WS15320,11/16/15,25.0064,-80.3805,MR
WS15320,11/16/15,24.8971,-80.5304,UK_OFF
WS15320,11/16/15,24.9217,-80.546,UK_MID
WS15320,11/16/15,24.9377,-80.5691,UK_IN
WS15320,11/17/15,24.8199,-80.7541,7
WS15320,11/17/15,24.7919,-80.7404,8
WS15320,11/17/15,24.7624,-80.724,9
WS15320,11/17/15,24.7865,-80.861,10
WS15320,11/17/15,24.7533,-80.8471,11
WS15320,11/17/15,24.712,-80.8327,12
WS15320,11/17/15,24.712,-80.8327,12
WS15320,11/17/15,24.5911,-80.9914,15.5
WS15320,11/17/15,24.6433,-81.0171,15
WS15320,11/17/15,24.675,-81.0238,14
WS15320,11/17/15,24.7025,-81.0302,13
WS15320,11/17/15,24.6743,-81.2045,16
WS15320,11/17/15,24.6344,-81.193,17
WS15320,11/17/15,24.5978,-81.1843,18
WS15320,11/17/15,24.5978,-81.1843,18
WS15320,11/17/15,24.609,-81.4221,19
WS15320,11/17/15,24.5732,-81.4185,20
WS15320,11/17/15,24.5381,-81.4142,21/LK
WS15320,11/17/15,24.5381,-81.4142,21/LK
WS15320,11/17/15,24.4709,-81.7118,WS
WS15320,11/17/15,24.4754,-81.7118,WS
WS15320,11/17/15,24.3957,-81.8316,22.5
WS15320,11/17/15,24.4569,-81.8281,22
WS15320,11/17/15,24.487,-81.8285,23
WS15320,11/17/15,24.535,-81.8286,24
WS15320,11/18/15,25.4015,-82.2191,30
WS15320,11/18/15,25.4015,-82.2191,30
WS15320,11/18/15,25.5715,-82.0751,30.5
WS15320,11/18/15,25.7416,-81.9442,31
WS15320,11/18/15,25.7416,-81.9442,31
WS15320,11/18/15,25.8744,-81.8322,32
WS15320,11/18/15,25.9119,-81.8005,33
WS15320,11/18/15,25.9119,-81.8005,33
WS15320,11/18/15,25.9479,-81.7671,34
WS15320,11/18/15,25.6548,-81.7176,42
WS15320,11/18/15,25.7342,-81.5751,41
WS15320,11/18/15,25.758,-81.5233,40
WS15320,11/18/15,25.7824,-81.4831,39
WS15320,11/18/15,25.5832,-81.4712,45
WS15320,11/18/15,25.5833,-81.4075,46
WS15320,11/18/15,25.5834,-81.3642,47
WS15320,11/18/15,25.5835,-81.3285,48
WS15320,11/18/15,25.5839,-81.3061,49
WS15320,11/18/15,25.4522,-81.3495,50
WS15320,11/18/15,25.4537,-81.3076,51
WS15320,11/18/15,25.4543,-81.2599,52
WS15320,11/18/15,25.4541,-81.2275,53
WS15320,11/18/15,25.3462,-81.1529,54
WS15320,11/18/15,25.3504,-81.1936,55
WS15320,11/18/15,25.3498,-81.2282,56
WS15320,11/18/15,25.3515,-81.2672,57
WS15320,11/19/15,25.3517,-81.3396,57.1
WS15320,11/19/15,25.3519,-81.493,57.2
WS15320,11/19/15,25.3499,-81.658,57.3
WS15320,11/19/15,25.1653,-81.654,58
WS15320,11/19/15,25.1668,-81.4904,59
WS15320,11/19/15,25.1669,-81.3354,60
WS15320,11/19/15,25.1668,-81.2744,61
WS15320,11/19/15,25.1668,-81.2348,62
WS15320,11/19/15,25.1667,-81.2001,63
WS15320,11/19/15,25.1654,-81.1557,64
WS15320,11/19/15,25.1004,-81.0922,65
WS15320,11/19/15,25.0672,-81.1084,66
WS15320,11/19/15,25.0286,-81.1267,67
WS15320,11/19/15,24.9285,-81.0208,70
WS15320,11/19/15,24.9274,-81.0963,69
WS15320,11/19/15,24.9277,-81.1666,68
WS15320,11/19/15,25.3546,-81.6554,57.3b
WS15320,11/19/15,25.3545,-81.4887,57.2b
WS15320,11/19/15,25.3519,-81.3333,57.1b
WS15320,11/19/15,25.3522,-81.2631,57b
WS15320,11/19/15,25.3506,-81.2261,56b
WS15320,11/19/15,25.3504,-81.1929,55b
WS15320,11/19/15,25.3441,-81.1524,54b
WS15320,11/20/15,24.7181,-80.6898,9.5
WS15320,11/20/15,24.7181,-80.6898,9.5
WS15320,11/20/15,25.6471,-80.0835,3
WS16004,1/4/16,25.645,-80.1267,1
WS16004,1/4/16,25.6405,-80.103,2
WS16004,1/4/16,25.6405,-80.103,2
WS16004,1/4/16,25.645,-80.0814,3
WS16004,1/4/16,25.3351,-80.2251,EK_IN
WS16004,1/4/16,25.3166,-80.2016,EK_MID
WS16004,1/4/16,25.2946,-80.1612,EK_OFF
WS16004,1/4/16,25.1052,-80.3768,4
WS16004,1/4/16,25.093,-80.3532,5
WS16004,1/4/16,25.0796,-80.3341,5.5
WS16004,1/4/16,25.0515,-80.3127,6
WS16004,1/4/16,25.0483,-80.2873,6.5
WS16004,1/4/16,25.0088,-80.3823,MR
WS16004,1/4/16,25.0088,-80.3823,MR
WS16004,1/4/16,24.8964,-80.5312,UK_OFF
WS16004,1/4/16,24.9212,-80.5466,UK_MID
WS16004,1/4/16,24.9396,-80.5695,UK_IN
WS16004,1/5/16,24.8197,-80.7529,7
WS16004,1/5/16,24.7894,-80.7413,8
WS16004,1/5/16,24.7617,-80.7227,9
WS16004,1/5/16,24.7617,-80.7227,9
WS16004,1/5/16,24.715,-80.6901,9.5
WS16004,1/5/16,24.715,-80.6901,9.5
WS16004,1/5/16,24.715,-80.6901,9.5
WS16004,1/5/16,24.713,-80.8314,12
WS16004,1/5/16,24.713,-80.8314,12
WS16004,1/5/16,24.7531,-80.8464,11
WS16004,1/5/16,24.7878,-80.8604,10
WS16004,1/5/16,24.7011,-81.0297,13
WS16004,1/5/16,24.6749,-81.0232,14
WS16004,1/5/16,24.6439,-81.0326,15
WS16004,1/5/16,24.5918,-80.9912,15.5
WS16004,1/5/16,24.5979,-81.1668,18
WS16004,1/5/16,24.5979,-81.1668,18
WS16004,1/5/16,24.6346,-81.1938,17
WS16004,1/5/16,24.6749,-81.2034,16
WS16004,1/5/16,24.6099,-81.4215,19
WS16004,1/5/16,24.5736,-81.4181,20
WS16004,1/5/16,24.5372,-81.4131,21/LK
WS16004,1/5/16,24.5372,-81.4131,21/LK
WS16004,1/5/16,24.4838,-81.3919,21.5
WS16004,1/5/16,24.476,-81.7138,WS
WS16004,1/5/16,24.476,-81.7138,WS
WS16004,1/5/16,24.3962,-81.8282,22.5
WS16004,1/5/16,24.4552,-81.8282,22
WS16004,1/5/16,24.4847,-81.8282,23
WS16004,1/5/16,24.5368,-81.8283,24
WS16004,1/6/16,24.9284,-81.1666,68
WS16004,1/6/16,24.93,-81.0949,69
WS16004,1/6/16,24.9301,-81.025,70
WS16004,1/6/16,25.0298,-81.1276,67
WS16004,1/6/16,25.0675,-81.1085,66
WS16004,1/6/16,25.0846,-81.0929,65
WS16004,1/6/16,25.1658,-81.156,64
WS16004,1/6/16,25.1665,-81.1983,63
WS16004,1/6/16,25.1667,-81.2351,62
WS16004,1/6/16,25.1667,-81.2751,61
WS16004,1/6/16,25.1668,-81.3347,60
WS16004,1/6/16,25.1668,-81.4899,59
